time_s,dF_F
30.3025,0.000000
30.3125,0.029180
30.3225,0.010693
30.3325,0.005952
30.3425,0.009990
30.3525,0.000000
30.3625,0.000000
30.3725,0.000000
30.3825,0.002244
30.3925,0.005866
30.4025,0.002544
30.4125,0.021215
30.4225,0.000000
30.4325,0.000000
30.4425,0.007458
30.4525,0.004751
30.4625,0.000000
30.4725,0.021538
30.4825,0.027778
30.4925,0.007661
30.5025,0.000000
30.5125,0.002875
30.5225,0.006126
30.5325,0.000000
30.5425,0.024250
30.5525,0.000000
30.5625,0.037882
30.5725,0.014096
30.5825,0.004969
30.5925,0.016568
30.6026,0.027556
30.6126,0.016183
30.6226,0.000000
30.6326,0.000000
30.6426,0.000000
30.6526,0.000000
30.6626,0.003136
30.6726,0.000000
30.6826,0.000000
30.6926,0.018519
30.7026,0.000000
30.7126,0.034112
30.7226,0.000000
30.7326,0.000000
30.7426,0.000000
30.7526,0.013010
30.7626,0.020727
30.7726,0.000000
30.7826,0.000000
30.7926,0.027545
30.8026,0.000000
30.8126,0.018184
30.8226,0.000000
30.8326,0.007148
30.8426,0.019385
30.8526,0.008573
30.8626,0.000000
30.8726,0.025130
30.8826,0.005204
30.8926,0.066285
30.9026,0.000000
30.9126,0.000000
30.9226,0.017897
30.9326,0.000000
30.9426,0.014267
30.9526,0.000000
30.9626,0.000974
30.9726,0.008232
30.9826,0.000000
30.9926,0.004173
31.0026,0.000000
31.0126,0.007107
31.0226,0.026018
31.0326,0.000000
31.0426,0.000000
31.0526,0.021419
31.0626,0.000000
31.0726,0.015131
31.0826,0.000996
31.0926,0.000000
31.1026,0.026397
31.1126,0.016707
31.1226,0.005035
31.1326,0.000000
31.1426,0.012821
31.1526,0.000000
31.1626,0.000000
31.1726,0.000132
31.1826,0.034151
31.1926,0.000000
31.2026,0.000000
31.2126,0.026454
31.2226,0.013063
31.2326,0.013734
31.2426,0.026792
31.2526,0.031018
31.2626,0.000000
31.2726,0.000000
31.2826,0.015164
31.2926,0.000000
31.3026,0.000000
31.3126,0.000000
31.3226,0.010510
31.3326,0.007238
31.3426,0.000000
31.3526,0.000000
31.3626,0.021765
31.3726,0.004603
31.3826,0.020121
31.3926,0.000000
31.4026,0.001023
31.4126,0.000000
31.4226,0.000651
31.4326,0.016978
31.4426,0.006659
31.4526,0.000326
31.4626,0.000230
31.4726,0.000000
31.4826,0.000000
31.4926,0.020183
31.5026,0.000000
31.5126,0.020528
31.5226,0.014875
31.5326,0.015826
31.5426,0.005992
31.5526,0.000000
31.5626,0.000000
31.5726,0.011527
31.5826,0.000000
31.5926,0.022388
31.6026,0.000000
31.6126,0.000000
31.6226,0.000000
31.6326,0.002580
31.6426,0.000404
31.6526,0.059151
31.6626,0.106892
31.6726,0.103591
31.6826,0.163452
31.6926,0.250165
31.7026,0.293502
31.7126,0.269606
31.7226,0.236037
31.7326,0.245875
31.7426,0.196617
31.7526,0.201675
31.7626,0.167112
31.7726,0.174802
31.7826,0.146865
31.7926,0.167314
31.8027,0.150401
31.8127,0.121820
31.8227,0.141785
31.8327,0.095587
31.8427,0.103366
31.8527,0.084680
31.8627,0.101383
31.8727,0.092388
31.8827,0.097518
31.8927,0.069325
31.9027,0.008759
31.9127,0.048905
31.9227,0.079872
31.9327,0.041269
31.9427,0.008387
31.9527,0.047116
31.9627,0.044905
31.9727,0.019124
31.9827,0.024790
31.9927,0.011256
32.0027,0.033428
32.0127,0.022774
32.0227,0.000000
32.0327,0.017643
32.0427,0.002915
32.0527,0.040859
32.0627,0.029242
32.0727,0.009681
32.0827,0.012187
32.0927,0.027931
32.1027,0.005612
32.1127,0.021533
32.1227,0.033702
32.1327,0.000000
32.1427,0.035410
32.1527,0.029602
32.1627,0.009170
32.1727,0.000000
32.1827,0.008063
32.1927,0.000000
32.2027,0.000000
32.2127,0.012368
32.2227,0.000000
32.2327,0.000000
32.2427,0.000000
32.2527,0.000000
32.2627,0.013503
32.2727,0.000000
32.2827,0.024718
32.2927,0.000000
32.3027,0.000000
32.3127,0.000000
32.3227,0.001582
32.3327,0.001596
32.3427,0.014064
32.3527,0.001848
32.3627,0.038268
32.3727,0.008732
32.3827,0.000000
32.3927,0.000000
32.4027,0.010005
32.4127,0.000000
32.4227,0.011014
32.4327,0.016398
32.4427,0.016804
32.4527,0.000000
32.4627,0.016788
32.4727,0.005988
32.4827,0.000000
32.4927,0.000000
32.5027,0.008615
32.5127,0.000000
32.5227,0.005541
32.5327,0.026117
32.5427,0.017440
32.5527,0.001554
32.5627,0.004285
32.5727,0.000000
32.5827,0.000000
32.5927,0.000000
32.6027,0.004566
32.6127,0.012326
32.6227,0.000000
32.6327,0.000000
32.6427,0.001221
32.6527,0.024179
32.6627,0.016188
32.6727,0.000000
32.6827,0.036874
32.6927,0.048595
32.7027,0.000000
32.7127,0.000000
32.7227,0.012493
32.7327,0.000000
32.7427,0.015295
32.7527,0.001836
32.7627,0.006698
32.7727,0.000000
32.7827,0.000000
32.7927,0.000000
32.8027,0.026732
32.8127,0.016951
32.8227,0.012125
32.8327,0.006274
32.8427,0.000000
32.8527,0.000000
32.8627,0.000000
32.8727,0.000000
32.8827,0.000000
32.8927,0.000000
32.9027,0.000887
32.9127,0.000891
32.9227,0.016337
32.9327,0.037139
32.9427,0.012345
32.9527,0.000000
32.9627,0.032407
32.9727,0.000000
32.9827,0.000000
32.9927,0.000000
33.0028,0.014620
33.0128,0.003035
33.0228,0.000000
33.0328,0.000000
33.0428,0.000000
33.0528,0.000000
33.0628,0.027919
33.0728,0.000000
33.0828,0.031853
33.0928,0.000000
33.1028,0.008840
33.1128,0.004088
33.1228,0.015834
33.1328,0.004582
33.1428,0.017732
33.1528,0.009976
33.1628,0.000000
33.1728,0.013189
33.1828,0.000000
33.1928,0.000000
33.2028,0.012492
33.2128,0.016588
33.2228,0.000000
33.2328,0.000000
33.2428,0.000000
33.2528,0.000000
33.2628,0.000000
33.2728,0.014257
33.2828,0.000000
33.2928,0.025700
33.3028,0.000000
33.3128,0.000000
33.3228,0.000000
33.3328,0.017669
33.3428,0.000000
33.3528,0.000000
33.3628,0.000000
33.3728,0.000000
33.3828,0.000633
33.3928,0.000000
33.4028,0.018930
33.4128,0.000000
33.4228,0.009990
33.4328,0.003110
33.4428,0.025268
33.4528,0.000000
33.4628,0.000000
33.4728,0.013411
33.4828,0.000000
33.4928,0.008971
33.5028,0.042082
33.5128,0.000000
33.5228,0.027570
33.5328,0.000000
33.5428,0.024078
33.5528,0.012349
33.5628,0.010806
33.5728,0.000000
33.5828,0.000000
33.5928,0.000000
33.6028,0.000113
33.6128,0.000000
33.6228,0.003438
33.6328,0.000000
33.6428,0.000408
33.6528,0.022728
33.6628,0.016993
33.6728,0.000414
33.6828,0.046124
33.6928,0.000000
33.7028,0.000000
33.7128,0.000000
33.7228,0.000000
33.7328,0.032181
33.7428,0.000000
33.7528,0.000000
33.7628,0.015696
33.7728,0.007006
33.7828,0.014952
33.7928,0.000000
33.8028,0.000000
33.8128,0.000000
33.8228,0.009987
33.8328,0.000000
33.8428,0.006983
33.8528,0.000000
33.8628,0.007652
33.8728,0.000000
33.8828,0.000000
33.8928,0.002519
33.9028,0.000000
33.9128,0.011109
33.9228,0.015717
33.9328,0.009028
33.9428,0.000000
33.9528,0.000000
33.9628,0.000000
33.9728,0.000000
33.9828,0.000000
33.9928,0.016654
34.0028,0.012576
34.0128,0.000000
34.0228,0.010652
34.0328,0.005919
34.0428,0.000000
34.0528,0.020668
34.0628,0.000000
34.0728,0.000950
34.0828,0.000000
34.0928,0.000000
34.1028,0.000000
34.1128,0.000000
34.1228,0.001496
34.1328,0.000000
34.1428,0.000000
34.1528,0.000000
34.1628,0.031909
34.1728,0.000000
34.1828,0.000000
34.1928,0.000000
34.2029,0.000000
34.2129,0.009266
34.2229,0.011135
34.2329,0.017003
34.2429,0.000000
34.2529,0.000000
34.2629,0.029402
34.2729,0.000000
34.2829,0.001130
34.2929,0.007740
34.3029,0.033726
34.3129,0.000000
34.3229,0.000000
34.3329,0.000000
34.3429,0.000000
34.3529,0.000000
34.3629,0.014996
34.3729,0.021707
34.3829,0.000000
34.3929,0.011997
34.4029,0.000000
34.4129,0.010018
34.4229,0.020781
34.4329,0.000000
34.4429,0.019386
34.4529,0.000000
34.4629,0.011817
34.4729,0.018606
34.4829,0.016744
34.4929,0.000000
34.5029,0.000000
34.5129,0.005439
34.5229,0.007975
34.5329,0.002086
34.5429,0.025725
34.5529,0.000000
34.5629,0.000000
34.5729,0.000000
34.5829,0.011182
34.5929,0.009983
34.6029,0.060275
34.6129,0.018474
34.6229,0.005965
34.6329,0.004588
34.6429,0.000000
34.6529,0.002349
34.6629,0.004972
34.6729,0.000000
34.6829,0.003544
34.6929,0.001818
34.7029,0.031572
34.7129,0.000000
34.7229,0.000000
34.7329,0.004834
34.7429,0.001338
34.7529,0.000000
34.7629,0.000000
34.7729,0.000000
34.7829,0.000000
34.7929,0.000000
34.8029,0.013179
34.8129,0.000000
34.8229,0.000000
34.8329,0.009742
34.8429,0.000000
34.8529,0.046965
34.8629,0.004480
34.8729,0.000000
34.8829,0.000000
34.8929,0.000000
34.9029,0.000000
34.9129,0.009666
34.9229,0.000000
34.9329,0.000000
34.9429,0.020569
34.9529,0.000000
34.9629,0.012087
34.9729,0.000000
34.9829,0.000000
34.9929,0.000000
35.0029,0.005396
35.0129,0.000000
35.0229,0.037254
35.0329,0.000000
35.0429,0.020444
35.0529,0.015809
35.0629,0.005578
35.0729,0.000980
35.0829,0.033389
35.0929,0.044477
35.1029,0.000000
35.1129,0.002840
35.1229,0.000000
35.1329,0.000000
35.1429,0.008336
35.1529,0.004493
35.1629,0.000000
35.1729,0.008208
35.1829,0.005097
35.1929,0.000000
35.2029,0.000000
35.2129,0.007628
35.2229,0.028960
35.2329,0.007171
35.2429,0.014049
35.2529,0.000000
35.2629,0.000000
35.2729,0.010944
35.2829,0.000000
35.2929,0.003730
35.3029,0.008882
35.3129,0.000000
35.3229,0.005749
35.3329,0.001041
35.3429,0.000000
35.3529,0.000000
35.3629,0.000000
35.3729,0.023481
35.3829,0.018439
35.3929,0.000000
35.4030,0.000000
35.4130,0.000000
35.4230,0.000000
35.4330,0.005179
35.4430,0.019035
35.4530,0.040731
35.4630,0.000000
35.4730,0.011721
35.4830,0.009762
35.4930,0.000000
35.5030,0.000000
35.5130,0.004957
35.5230,0.038158
35.5330,0.004843
35.5430,0.000000
35.5530,0.000000
35.5630,0.000000
35.5730,0.000333
35.5830,0.012301
35.5930,0.000000
35.6030,0.000000
35.6130,0.004984
35.6230,0.000000
35.6330,0.000000
35.6430,0.000000
35.6530,0.007205
35.6630,0.000000
35.6730,0.016748
35.6830,0.017144
35.6930,0.000000
35.7030,0.000000
35.7130,0.002299
35.7230,0.000000
35.7330,0.000000
35.7430,0.034454
35.7530,0.012858
35.7630,0.000000
35.7730,0.000000
35.7830,0.000000
35.7930,0.000000
35.8030,0.000000
35.8130,0.000000
35.8230,0.000000
35.8330,0.000000
35.8430,0.000000
35.8530,0.000000
35.8630,0.000941
35.8730,0.027381
35.8830,0.000000
35.8930,0.000000
35.9030,0.000000
35.9130,0.000000
35.9230,0.000000
35.9330,0.017282
35.9430,0.000000
35.9530,0.016910
35.9630,0.026383
35.9730,0.000000
35.9830,0.000000
35.9930,0.023970
36.0030,0.003406
36.0130,0.009387
36.0230,0.018594
36.0330,0.016137
36.0430,0.007386
36.0530,0.025135
36.0630,0.000000
36.0730,0.009349
36.0830,0.000000
36.0930,0.018370
36.1030,0.000000
36.1130,0.000000
36.1230,0.011789
36.1330,0.000000
36.1430,0.000000
36.1530,0.022769
36.1630,0.017393
36.1730,0.000000
36.1830,0.000000
36.1930,0.009598
36.2030,0.011925
36.2130,0.009303
36.2230,0.008475
36.2330,0.000000
36.2430,0.000000
36.2530,0.000000
36.2630,0.000000
36.2730,0.005787
36.2830,0.006083
36.2930,0.014217
36.3030,0.000000
36.3130,0.000000
36.3230,0.000000
36.3330,0.000000
36.3430,0.003348
36.3530,0.000000
36.3630,0.021244
36.3730,0.000000
36.3830,0.028668
36.3930,0.009437
36.4030,0.000000
36.4130,0.037705
36.4230,0.004778
36.4330,0.002990
36.4430,0.000000
36.4530,0.008398
36.4630,0.009458
36.4730,0.000000
36.4830,0.000000
36.4930,0.002083
36.5030,0.010489
36.5130,0.010794
36.5230,0.002962
36.5330,0.000000
36.5430,0.000000
36.5530,0.000000
36.5630,0.010667
36.5730,0.000000
36.5830,0.000000
36.5930,0.004279
36.6031,0.000071
36.6131,0.000000
36.6231,0.000000
36.6331,0.004840
36.6431,0.000000
36.6531,0.000000
36.6631,0.020843
36.6731,0.009096
36.6831,0.000000
36.6931,0.000000
36.7031,0.028790
36.7131,0.000000
36.7231,0.000718
36.7331,0.011955
36.7431,0.003873
36.7531,0.000000
36.7631,0.000000
36.7731,0.000000
36.7831,0.011844
36.7931,0.023776
36.8031,0.000000
36.8131,0.031730
36.8231,0.000000
36.8331,0.016647
36.8431,0.000000
36.8531,0.000000
36.8631,0.000000
36.8731,0.000000
36.8831,0.009434
36.8931,0.000561
36.9031,0.000000
36.9131,0.020124
36.9231,0.000036
36.9331,0.005036
36.9431,0.055998
36.9531,0.000000
36.9631,0.000000
36.9731,0.008657
36.9831,0.013214
36.9931,0.005418
37.0031,0.002824
37.0131,0.026680
37.0231,0.024430
37.0331,0.000000
37.0431,0.000000
37.0531,0.007726
37.0631,0.000000
37.0731,0.015933
37.0831,0.007633
37.0931,0.048061
37.1031,0.026519
37.1131,0.000000
37.1231,0.000000
37.1331,0.000000
37.1431,0.000000
37.1531,0.002049
37.1631,0.000000
37.1731,0.029541
37.1831,0.020842
37.1931,0.000000
37.2031,0.000000
37.2131,0.026737
37.2231,0.030863
37.2331,0.000000
37.2431,0.000000
37.2531,0.000000
37.2631,0.007761
37.2731,0.000000
37.2831,0.008140
37.2931,0.035105
37.3031,0.000000
37.3131,0.000000
37.3231,0.000000
37.3331,0.000000
37.3431,0.000000
37.3531,0.000000
37.3631,0.009360
37.3731,0.002717
37.3831,0.005382
37.3931,0.000000
37.4031,0.000000
37.4131,0.000000
37.4231,0.000000
37.4331,0.007542
37.4431,0.000000
37.4531,0.005183
37.4631,0.000000
37.4731,0.000000
37.4831,0.000000
37.4931,0.000000
37.5031,0.005002
37.5131,0.008228
37.5231,0.000000
37.5331,0.007359
37.5431,0.020516
37.5531,0.000000
37.5631,0.000016
37.5731,0.000000
37.5831,0.000000
37.5931,0.004869
37.6031,0.017198
37.6131,0.000000
37.6231,0.048049
37.6331,0.005650
37.6431,0.000000
37.6531,0.023169
37.6631,0.000000
37.6731,0.005912
37.6831,0.000000
37.6931,0.000000
37.7031,0.017319
37.7131,0.000000
37.7231,0.031062
37.7331,0.000000
37.7431,0.000000
37.7531,0.000000
37.7631,0.052029
37.7731,0.015010
37.7831,0.009970
37.7931,0.010565
37.8032,0.000000
37.8132,0.049128
37.8232,0.008246
37.8332,0.006558
37.8432,0.017728
37.8532,0.000000
37.8632,0.000000
37.8732,0.000000
37.8832,0.017844
37.8932,0.000000
37.9032,0.000000
37.9132,0.000000
37.9232,0.000000
37.9332,0.000000
37.9432,0.009761
37.9532,0.000000
37.9632,0.025404
37.9732,0.008425
37.9832,0.006228
37.9932,0.000147
38.0032,0.000000
38.0132,0.000000
38.0232,0.006513
38.0332,0.000000
38.0432,0.003397
38.0532,0.000000
38.0632,0.008126
38.0732,0.009469
38.0832,0.000000
38.0932,0.001212
38.1032,0.000000
38.1132,0.000000
38.1232,0.000000
38.1332,0.050345
38.1432,0.013957
38.1532,0.025058
38.1632,0.010951
38.1732,0.003698
38.1832,0.016117
38.1932,0.000000
38.2032,0.008469
38.2132,0.021188
38.2232,0.012590
38.2332,0.022370
38.2432,0.003287
38.2532,0.030457
38.2632,0.000000
38.2732,0.038118
38.2832,0.010325
38.2932,0.000000
38.3032,0.000000
38.3132,0.000000
38.3232,0.000000
38.3332,0.000000
38.3432,0.000000
38.3532,0.023270
38.3632,0.001993
38.3732,0.001263
38.3832,0.000000
38.3932,0.000000
38.4032,0.000000
38.4132,0.029120
38.4232,0.000000
38.4332,0.000000
38.4432,0.025437
38.4532,0.006976
38.4632,0.002173
38.4732,0.006125
38.4832,0.017170
38.4932,0.001798
38.5032,0.000000
38.5132,0.013197
38.5232,0.007602
38.5332,0.021088
38.5432,0.000000
38.5532,0.000000
38.5632,0.007058
38.5732,0.000000
38.5832,0.000000
38.5932,0.003552
38.6032,0.016110
38.6132,0.000000
38.6232,0.009866
38.6332,0.007261
38.6432,0.000189
38.6532,0.002447
38.6632,0.024284
38.6732,0.000000
38.6832,0.013915
38.6932,0.000000
38.7032,0.000000
38.7132,0.021527
38.7232,0.000000
38.7332,0.000000
38.7432,0.042504
38.7532,0.018460
38.7632,0.000000
38.7732,0.000000
38.7832,0.000000
38.7932,0.023615
38.8032,0.000000
38.8132,0.000000
38.8232,0.012840
38.8332,0.000000
38.8432,0.000000
38.8532,0.000000
38.8632,0.000000
38.8732,0.000000
38.8832,0.006367
38.8932,0.009968
38.9032,0.000000
38.9132,0.029894
38.9232,0.006113
38.9332,0.000000
38.9432,0.029174
38.9532,0.000000
38.9632,0.003220
38.9732,0.000000
38.9832,0.011235
38.9932,0.000000
39.0033,0.000000
39.0133,0.000000
39.0233,0.000000
39.0333,0.019293
39.0433,0.000000
39.0533,0.000000
39.0633,0.001610
39.0733,0.000000
39.0833,0.017429
39.0933,0.000000
39.1033,0.010223
39.1133,0.000000
39.1233,0.000000
39.1333,0.000000
39.1433,0.000000
39.1533,0.000000
39.1633,0.029489
39.1733,0.004345
39.1833,0.007916
39.1933,0.000000
39.2033,0.013321
39.2133,0.029488
39.2233,0.015658
39.2333,0.000000
39.2433,0.000000
39.2533,0.001953
39.2633,0.000000
39.2733,0.045594
39.2833,0.000000
39.2933,0.000000
39.3033,0.000000
39.3133,0.004170
39.3233,0.024882
39.3333,0.002067
39.3433,0.000000
39.3533,0.000000
39.3633,0.021759
39.3733,0.000000
39.3833,0.000000
39.3933,0.000000
39.4033,0.000000
39.4133,0.000000
39.4233,0.000000
39.4333,0.017813
39.4433,0.000000
39.4533,0.034120
39.4633,0.025460
39.4733,0.000000
39.4833,0.024648
39.4933,0.028990
39.5033,0.000000
39.5133,0.000000
39.5233,0.000000
39.5333,0.006848
39.5433,0.000000
39.5533,0.007389
39.5633,0.000000
39.5733,0.000000
39.5833,0.000000
39.5933,0.000000
39.6033,0.000000
39.6133,0.000000
39.6233,0.000000
39.6333,0.001877
39.6433,0.000000
39.6533,0.019814
39.6633,0.000000
39.6733,0.027044
39.6833,0.004339
39.6933,0.001244
39.7033,0.000000
39.7133,0.011067
39.7233,0.000604
39.7333,0.015452
39.7433,0.028884
39.7533,0.000000
39.7633,0.011042
39.7733,0.010532
39.7833,0.008246
39.7933,0.000000
39.8033,0.000000
39.8133,0.000000
39.8233,0.000000
39.8333,0.000000
39.8433,0.000000
39.8533,0.000000
39.8633,0.007842
39.8733,0.001025
39.8833,0.003044
39.8933,0.000000
39.9033,0.001240
39.9133,0.000000
39.9233,0.014032
39.9333,0.000000
39.9433,0.006759
39.9533,0.000000
39.9633,0.012817
39.9733,0.000000
39.9833,0.000000
39.9933,0.000000
40.0033,0.000000
40.0133,0.000000
40.0233,0.026975
40.0333,0.000000
40.0433,0.000000
40.0533,0.006578
40.0633,0.000000
40.0733,0.014667
40.0833,0.000000
40.0933,0.000000
40.1033,0.021552
40.1133,0.011119
40.1233,0.000000
40.1333,0.000000
40.1433,0.000000
40.1533,0.046858
40.1633,0.000000
40.1733,0.021057
40.1833,0.000000
40.1933,0.000000
40.2034,0.000388
40.2134,0.000000
40.2234,0.014434
40.2334,0.014659
40.2434,0.000000
40.2534,0.000000
40.2634,0.000000
40.2734,0.000000
40.2834,0.000000
40.2934,0.000000
40.3034,0.000000
40.3134,0.000000
40.3234,0.000000
40.3334,0.000000
40.3434,0.000000
40.3534,0.000000
40.3634,0.004477
40.3734,0.000000
40.3834,0.000000
40.3934,0.000000
40.4034,0.000000
40.4134,0.001596
40.4234,0.000000
40.4334,0.034413
40.4434,0.002930
40.4534,0.000000
40.4634,0.008985
40.4734,0.038032
40.4834,0.004549
40.4934,0.000000
40.5034,0.007777
40.5134,0.000000
40.5234,0.000000
40.5334,0.030556
40.5434,0.026666
40.5534,0.000000
40.5634,0.000000
40.5734,0.002883
40.5834,0.000000
40.5934,0.000000
40.6034,0.000000
40.6134,0.000000
40.6234,0.000000
40.6334,0.014884
40.6434,0.021668
40.6534,0.000000
40.6634,0.000000
40.6734,0.011325
40.6834,0.000034
40.6934,0.031132
40.7034,0.000000
40.7134,0.015497
40.7234,0.000000
40.7334,0.000000
40.7434,0.040448
40.7534,0.042934
40.7634,0.000000
40.7734,0.008005
40.7834,0.000000
40.7934,0.000000
40.8034,0.000000
40.8134,0.000000
40.8234,0.033195
40.8334,0.000000
40.8434,0.000911
40.8534,0.000000
40.8634,0.003419
40.8734,0.000000
40.8834,0.000000
40.8934,0.000000
40.9034,0.023272
40.9134,0.000000
40.9234,0.000000
40.9334,0.000000
40.9434,0.000000
40.9534,0.000000
40.9634,0.017600
40.9734,0.000000
40.9834,0.000000
40.9934,0.005398
41.0034,0.000000
41.0134,0.043378
41.0234,0.000000
41.0334,0.007447
41.0434,0.014876
41.0534,0.000000
41.0634,0.002977
41.0734,0.000000
41.0834,0.004932
41.0934,0.001817
41.1034,0.000000
41.1134,0.000000
41.1234,0.033547
41.1334,0.010555
41.1434,0.000000
41.1534,0.000000
41.1634,0.000000
41.1734,0.013717
41.1834,0.000000
41.1934,0.000073
41.2034,0.000000
41.2134,0.000000
41.2234,0.014169
41.2334,0.019005
41.2434,0.015236
41.2534,0.000000
41.2634,0.000000
41.2734,0.004560
41.2834,0.000000
41.2934,0.000000
41.3034,0.000000
41.3134,0.026996
41.3234,0.000000
41.3334,0.000856
41.3434,0.000000
41.3534,0.000000
41.3634,0.000000
41.3734,0.014204
41.3834,0.000641
41.3934,0.000000
41.4035,0.000924
41.4135,0.000000
41.4235,0.008567
41.4335,0.000000
41.4435,0.000000
41.4535,0.009235
41.4635,0.000000
41.4735,0.000000
41.4835,0.021017
41.4935,0.000000
41.5035,0.008971
41.5135,0.017091
41.5235,0.021004
41.5335,0.039177
41.5435,0.000000
41.5535,0.000000
41.5635,0.014710
41.5735,0.016924
41.5835,0.000000
41.5935,0.008726
41.6035,0.049036
41.6135,0.001884
41.6235,0.016623
41.6335,0.028381
41.6435,0.045067
41.6535,0.004423
41.6635,0.022555
41.6735,0.000000
41.6835,0.000448
41.6935,0.000000
41.7035,0.000000
41.7135,0.000000
41.7235,0.007741
41.7335,0.008094
41.7435,0.000000
41.7535,0.028033
41.7635,0.000000
41.7735,0.004631
41.7835,0.000000
41.7935,0.001925
41.8035,0.016174
41.8135,0.013632
41.8235,0.012741
41.8335,0.010443
41.8435,0.000000
41.8535,0.020422
41.8635,0.000000
41.8735,0.000000
41.8835,0.000000
41.8935,0.006302
41.9035,0.000000
41.9135,0.000000
41.9235,0.029140
41.9335,0.000000
41.9435,0.000000
41.9535,0.000000
41.9635,0.012138
41.9735,0.000000
41.9835,0.000694
41.9935,0.000000
42.0035,0.023248
42.0135,0.001310
42.0235,0.002480
42.0335,0.014923
42.0435,0.000000
42.0535,0.000000
42.0635,0.003061
42.0735,0.000000
42.0835,0.000000
42.0935,0.000000
42.1035,0.000000
42.1135,0.000000
42.1235,0.009404
42.1335,0.013498
42.1435,0.032569
42.1535,0.000000
42.1635,0.002778
42.1735,0.000000
42.1835,0.005765
42.1935,0.007171
42.2035,0.016598
42.2135,0.016528
42.2235,0.009349
42.2335,0.027183
42.2435,0.000482
42.2535,0.000000
42.2635,0.000000
42.2735,0.000000
42.2835,0.000000
42.2935,0.000000
42.3035,0.000000
42.3135,0.006191
42.3235,0.006369
42.3335,0.000000
42.3435,0.000000
42.3535,0.032853
42.3635,0.011336
42.3735,0.008178
42.3835,0.000000
42.3935,0.005171
42.4035,0.000000
42.4135,0.000000
42.4235,0.000000
42.4335,0.000000
42.4435,0.000000
42.4535,0.000000
42.4635,0.000000
42.4735,0.000000
42.4835,0.000000
42.4935,0.000000
42.5035,0.014424
42.5135,0.037449
42.5235,0.018493
42.5335,0.020350
42.5435,0.011270
42.5535,0.004781
42.5635,0.001557
42.5735,0.000000
42.5835,0.012421
42.5935,0.011353
42.6036,0.000000
42.6136,0.009468
42.6236,0.000000
42.6336,0.000000
42.6436,0.013952
42.6536,0.007749
42.6636,0.000000
42.6736,0.000000
42.6836,0.003146
42.6936,0.000000
42.7036,0.000000
42.7136,0.000000
42.7236,0.000213
42.7336,0.019595
42.7436,0.008589
42.7536,0.000000
42.7636,0.000000
42.7736,0.000000
42.7836,0.035993
42.7936,0.001225
42.8036,0.003596
42.8136,0.000000
42.8236,0.000000
42.8336,0.000000
42.8436,0.000000
42.8536,0.002395
42.8636,0.002158
42.8736,0.010808
42.8836,0.000000
42.8936,0.000000
42.9036,0.000000
42.9136,0.000000
42.9236,0.000000
42.9336,0.001962
42.9436,0.000000
42.9536,0.003461
42.9636,0.009792
42.9736,0.001171
42.9836,0.012973
42.9936,0.000000
43.0036,0.000000
43.0136,0.016062
43.0236,0.000000
43.0336,0.000000
43.0436,0.000000
43.0536,0.000000
43.0636,0.000000
43.0736,0.033184
43.0836,0.005157
43.0936,0.000000
43.1036,0.000000
43.1136,0.007300
43.1236,0.000000
43.1336,0.038747
43.1436,0.007703
43.1536,0.010079
43.1636,0.004476
43.1736,0.020188
43.1836,0.000000
43.1936,0.000000
43.2036,0.018614
43.2136,0.027010
43.2236,0.000000
43.2336,0.000000
43.2436,0.003015
43.2536,0.008737
43.2636,0.002653
43.2736,0.000000
43.2836,0.000000
43.2936,0.000000
43.3036,0.000000
43.3136,0.000000
43.3236,0.000000
43.3336,0.010525
43.3436,0.015584
43.3536,0.000000
43.3636,0.000000
43.3736,0.000000
43.3836,0.000000
43.3936,0.008877
43.4036,0.009312
43.4136,0.019346
43.4236,0.018971
43.4336,0.000000
43.4436,0.051158
43.4536,0.027899
43.4636,0.000000
43.4736,0.002279
43.4836,0.000000
43.4936,0.000491
43.5036,0.030127
43.5136,0.050063
43.5236,0.000000
43.5336,0.006028
43.5436,0.010896
43.5536,0.035635
43.5636,0.000000
43.5736,0.047799
43.5836,0.000000
43.5936,0.000000
43.6036,0.000000
43.6136,0.000000
43.6236,0.007547
43.6336,0.000000
43.6436,0.002550
43.6536,0.011951
43.6636,0.026691
43.6736,0.012251
43.6836,0.025583
43.6936,0.000000
43.7036,0.007095
43.7136,0.000000
43.7236,0.000000
43.7336,0.006962
43.7436,0.008590
43.7536,0.000000
43.7636,0.000000
43.7736,0.000000
43.7836,0.000000
43.7936,0.013050
43.8037,0.000000
43.8137,0.001788
43.8237,0.000000
43.8337,0.019167
43.8437,0.020506
43.8537,0.000000
43.8637,0.051311
43.8737,0.000000
43.8837,0.018130
43.8937,0.000000
43.9037,0.013914
43.9137,0.012510
43.9237,0.000000
43.9337,0.000000
43.9437,0.033619
43.9537,0.000000
43.9637,0.007234
43.9737,0.006039
43.9837,0.000000
43.9937,0.000000
44.0037,0.014915
44.0137,0.000209
44.0237,0.019869
44.0337,0.004172
44.0437,0.001160
44.0537,0.006706
44.0637,0.000000
44.0737,0.028046
44.0837,0.000000
44.0937,0.000000
44.1037,0.023261
44.1137,0.004452
44.1237,0.000000
44.1337,0.007449
44.1437,0.011268
44.1537,0.000000
44.1637,0.016602
44.1737,0.000000
44.1837,0.004713
44.1937,0.014405
44.2037,0.011192
44.2137,0.000000
44.2237,0.000000
44.2337,0.000000
44.2437,0.023144
44.2537,0.000000
44.2637,0.021145
44.2737,0.000000
44.2837,0.007032
